sigma1,sigma2,mu1,mu2,logit_p
1.015962755,0.22311815,7.316311535,10.13574323,-2.570048638
1.467394555,0.205887098,7.691489701,10.13143086,-2.342513453
0.500949091,0.211076292,8.314728325,10.13288532,-3.302830442
0.790637362,0.214114416,8.276652002,10.12918897,-3.188773788
1.442352855,0.207788907,8.055223716,10.13314185,-2.93506895
0.850722068,0.211844185,7.806890859,10.1327807,-2.832311489
1.96080962,0.212153778,9.647621089,10.1417045,-2.434559682
0.892975986,0.209229308,7.975789297,10.13262107,-2.43461144
0.889069449,0.216490313,8.009561447,10.13666665,-2.883753875
0.984242699,0.206354846,8.63631302,10.12495103,-3.073606611
0.898555005,0.216597816,8.131295636,10.13484884,-3.096103424
0.644970618,0.211175084,8.224612835,10.13226447,-3.356765943
0.89928095,0.213940625,7.812870131,10.12597652,-2.696906293
1.271307883,0.213917128,8.118102414,10.13987596,-2.535127235
0.734376105,0.214291864,8.167154165,10.13197907,-3.247826078
1.061945508,0.214998645,7.694899112,10.12963227,-2.786423109
0.966360433,0.215041572,8.194458235,10.13689242,-3.247117571
0.769266923,0.21927804,7.925438169,10.13829895,-2.993492486
1.131201915,0.204145767,7.979678414,10.12984553,-2.902768843
0.880136669,0.221849923,8.031858939,10.13402102,-3.042914794
0.947696168,0.20482961,7.99744146,10.12638579,-2.841553494
1.218670053,0.206184816,7.995482532,10.12881905,-2.814904263
1.209199998,0.215937006,7.925890849,10.12474846,-2.708496511
0.955730568,0.208847793,7.952037235,10.12886823,-2.886314757
0.700715064,0.207755261,8.229642618,10.13321482,-2.849899216
1.227860219,0.21760567,7.864211809,10.1320195,-2.759359963
1.023401393,0.215921875,8.141283042,10.12996669,-2.699330836
1.138869516,0.219168213,7.551264952,10.13691954,-2.200848954
0.553281985,0.212820156,8.336073459,10.13011042,-3.152361436
0.746818682,0.214654396,7.931635426,10.12705269,-2.518319052
0.595212332,0.209538615,8.143994196,10.12452183,-3.168488073
0.768042595,0.217866774,8.048728841,10.1359621,-3.009175467
1.263636922,0.215463887,7.996294278,10.13705509,-2.642159522
0.833396732,0.214887887,8.100511309,10.14201752,-3.042780794
0.804001158,0.211898496,7.927235842,10.13476589,-3.266308311
0.892430366,0.215206145,7.834957859,10.12849253,-2.689155266
0.851948063,0.2109483,8.0448584,10.12741028,-2.879343743
1.666740261,0.225071895,7.742718972,10.1430991,-2.426638225
0.966416366,0.215614745,7.952073915,10.12662808,-2.623658329
1.039587226,0.20514184,8.411993981,10.13055192,-3.079215307
1.003422454,0.213017868,8.162895753,10.12386496,-3.002152607
0.78438241,0.211231922,8.137943443,10.14329363,-2.82951688
0.759561626,0.219035925,7.978058016,10.13563973,-3.056270788
0.843506493,0.216513824,8.044507653,10.1352121,-2.857961895
0.806336577,0.209364374,8.452566974,10.13920824,-2.92055521
0.959213306,0.216961034,7.905162887,10.14222051,-3.222385668
0.765799759,0.216724245,8.091597261,10.13773487,-3.002923858
0.754671676,0.208522538,8.027131225,10.12622401,-2.995342857
0.871967887,0.208865142,8.068378063,10.141986,-2.701134845
0.942269055,0.209860634,7.718464869,10.13367534,-2.319305395
1.362132539,0.215039704,8.107826805,10.13223881,-2.665835944
0.800794384,0.209052008,7.987547451,10.12277632,-2.84517983
0.766186819,0.211150719,8.096775873,10.13781521,-2.603951971
0.767638047,0.216617112,7.888077137,10.13979442,-2.698282368
1.013745593,0.212293999,7.73989301,10.12799923,-2.354555709
0.863241947,0.210018638,7.934584196,10.12507862,-2.855209776
0.618993167,0.21168603,8.346290212,10.13947306,-3.055119973
0.773701556,0.212560193,8.164594649,10.14030396,-2.993509083
1.737861677,0.204167067,7.848051289,10.13136216,-2.527504563
0.771837075,0.218966864,8.005552153,10.14240328,-3.064173061
1.863451574,0.216826543,9.216671177,10.14629097,-2.521718149
0.942075936,0.210838743,7.899571304,10.12244125,-3.172407673
0.686351274,0.210886221,8.183876841,10.13281109,-2.834560131
1.293054912,0.207846621,8.253593042,10.13028203,-2.832990559
0.823573355,0.207846213,8.283527561,10.13514162,-2.928499419
0.931678036,0.216663867,8.097986165,10.13433312,-2.85135192
1.002290034,0.208191082,7.815120108,10.13232072,-2.686763802
1.604969615,0.202631302,7.988051457,10.12261945,-2.55828539
0.532729569,0.212330921,8.637249932,10.13193265,-3.251566658
0.812314342,0.215779642,7.887909886,10.12784892,-2.725054267
0.915194111,0.216219167,8.076046962,10.13851994,-2.891096721
0.797751058,0.21963736,7.885601499,10.13285001,-2.710582834
0.950877696,0.205527838,8.272690297,10.12171777,-3.014322647
1.049310869,0.214908454,7.825387731,10.14101167,-2.800051689
0.888984131,0.21994117,7.948019098,10.13022595,-3.024145732
0.891958832,0.198391353,8.212059232,10.12551862,-2.738555555
0.835719216,0.221711576,8.090120979,10.13969715,-3.188099207
0.733358927,0.210396733,8.159405945,10.13035079,-2.68377927
0.684938276,0.219661329,8.05278524,10.1339604,-3.170264791
0.984925528,0.213879279,8.205006589,10.14341141,-2.660352691
1.166428195,0.210026996,7.686543826,10.12618112,-2.652987611
0.685853512,0.215307646,8.131007196,10.13406111,-3.170304834
0.658362738,0.210333867,8.297300783,10.1439415,-2.770036399
1.035427932,0.211238287,7.693439111,10.13234073,-2.58023399
1.036519643,0.213279358,7.784268434,10.12662559,-2.828065842
0.715839086,0.205726709,8.412301564,10.13337402,-2.999519618
1.064179317,0.211922954,7.689047552,10.1318081,-2.881328168
0.903204269,0.211176021,7.746871645,10.1377496,-2.834287919
0.888649506,0.215611445,7.911630213,10.13161696,-2.57788129
0.624890773,0.215901155,7.840530177,10.13450524,-3.247330002
0.616306001,0.214963957,8.123413523,10.12440286,-3.153520807
0.795021477,0.205713386,8.41124811,10.11813667,-3.201228253
0.711319943,0.212099302,8.250838683,10.13247456,-2.882637383
1.011132436,0.213983278,7.788508978,10.1257187,-2.790477359
0.702817703,0.212052416,8.229422435,10.13703167,-3.167957827
1.052145477,0.203289619,7.95747891,10.11640694,-2.657324716
1.208583651,0.207573851,7.806126339,10.11724234,-2.840512887
0.807935235,0.202006218,8.355126506,10.12610145,-2.725926367
0.727316551,0.208772523,8.111461363,10.12770088,-2.989376099
0.751945309,0.210927004,8.048090555,10.13158226,-2.989471417
0.983054009,0.214238179,8.156416529,10.13362386,-3.524392544
1.18300509,0.216867814,7.476293333,10.13751451,-2.619824185
0.710024437,0.214749413,8.115440014,10.12560419,-2.889980402
1.006478402,0.213424669,7.918053129,10.13430686,-2.812993486
0.905864583,0.20838098,8.09687549,10.12787845,-3.058382009
1.372385113,0.218541567,7.88374154,10.13540664,-2.651610769
0.713108523,0.217066965,8.005203641,10.14452139,-2.556542337
0.835214471,0.211225302,8.101881026,10.12990276,-3.089862239
0.701640116,0.218869571,8.347828566,10.1399715,-2.879614274
2.075196847,0.20873146,7.799861335,10.13156719,-2.443936957
0.681187699,0.212469479,8.323573713,10.13220034,-3.446778167
0.733557045,0.209254069,8.122665748,10.13576033,-2.870450837
0.772113812,0.215418572,8.44702148,10.12816009,-3.207800485
0.852063721,0.21476052,7.832893742,10.1317623,-2.69718125
1.411136883,0.205972176,8.146732654,10.12180767,-2.525429599
0.870501141,0.207874725,8.012291166,10.12272049,-2.748030401
0.710005263,0.215475453,8.115520493,10.13162073,-3.387026753
0.930618721,0.21300471,7.969395886,10.12330118,-2.792922729
0.906463479,0.218924603,7.812142236,10.14290929,-2.860702322
0.743217187,0.205241941,8.185269158,10.14072445,-2.991557835
1.117938378,0.216344322,8.099320304,10.14202863,-2.982132152
1.667131954,0.214019189,7.469514961,10.13842471,-2.535227041
0.761246192,0.21152869,7.735445894,10.12520312,-3.136281611
0.704087583,0.210333423,8.109335359,10.13568012,-2.85805745
0.733996853,0.211410366,8.345152876,10.12761439,-2.892117616
1.267481875,0.208205328,8.079674664,10.12729946,-2.601184961
0.959715549,0.203264936,8.075430876,10.12855814,-2.710983944
0.524141193,0.212538735,8.250989757,10.1381551,-3.101219508
1.186424196,0.213027926,7.716839262,10.1358829,-2.792466573
0.989723407,0.209690499,7.698655846,10.12783396,-2.555054534
0.866958929,0.217071515,7.849046617,10.13529511,-3.049341641
0.688854595,0.203293268,7.958871954,10.12750028,-2.795034259
0.959556726,0.218265978,8.313274137,10.1374417,-2.935063331
0.813720122,0.211993806,8.09569551,10.13040711,-2.854516527
0.963516247,0.216215221,8.429198196,10.1353359,-3.387036493
1.61126314,0.217796777,8.406855228,10.1453112,-2.519848376
0.964625826,0.212541891,8.025834428,10.130606,-2.995349369
0.795018879,0.209602365,8.072378004,10.12772792,-2.918198321
0.710164403,0.210284051,8.345478635,10.13279388,-3.399738956
0.777275962,0.21575696,8.392694927,10.13678737,-3.406501479
0.616877563,0.218284714,8.10674329,10.1332533,-3.494977714
0.706584241,0.215485615,8.694245564,10.13457695,-3.216936679
1.015461059,0.213427123,7.960037874,10.1319397,-2.694103073
0.70280129,0.212264258,8.219123869,10.13040726,-2.84663295
0.869428631,0.210353682,8.179174601,10.12680314,-3.441055699
1.333254745,0.211449745,7.699159007,10.13812843,-2.8166065
0.9122343,0.212706045,7.769403504,10.13497099,-3.062497135
1.040784411,0.214035698,8.045987143,10.12871007,-3.062514173
0.782755513,0.219883411,7.994254856,10.14070676,-3.108942318
0.676195115,0.218038487,8.058755785,10.13684997,-2.937285711
0.685640136,0.213855693,7.992197623,10.13549223,-3.1694731
1.644818055,0.206847958,8.008373761,10.12274136,-2.598164694
0.966564211,0.203697199,8.455849943,10.13142454,-2.902602529
0.621667645,0.221593345,8.362390143,10.13243008,-3.176219676
0.866788802,0.213970443,7.750246342,10.13460195,-2.785039799
1.661975484,0.21297452,8.421541828,10.1367712,-2.627431559
0.840968426,0.207666492,7.988509337,10.13158164,-3.064170064
0.7733486,0.217215229,7.911574147,10.14239748,-3.048614795
0.855577279,0.211414225,7.850776631,10.12130097,-2.807570086
0.955423685,0.214294062,7.667774497,10.13560667,-2.909010522
1.052360017,0.216263975,7.928138928,10.1324221,-2.670794949
1.67834598,0.20739048,7.995888583,10.12427125,-2.653864618
0.899072061,0.217013633,8.162922237,10.1328413,-3.003989648
0.923716312,0.206984104,7.920574489,10.12252242,-3.036576657
3.026107211,0.207990034,9.066594928,10.12982227,-2.347945859
0.952146239,0.206289399,8.461546658,10.11269171,-3.01750021
0.745825676,0.209862456,8.252837981,10.13421789,-3.143344258
1.310208715,0.209230465,7.614609556,10.12909645,-2.462042782
0.979774417,0.20531006,7.881895434,10.12645316,-2.569761652
0.497364802,0.210453092,8.302937971,10.12732555,-3.164996581
0.885955403,0.204299114,8.239125691,10.11925728,-3.069985705
0.825265384,0.205449091,8.0968193,10.11920878,-2.89839485
1.1734535,0.204369072,7.741610701,10.11912497,-2.722203944
0.725652702,0.225705614,7.997304518,10.1419021,-3.108942229
0.685822046,0.20668994,8.140923443,10.12357039,-2.997162864
0.621348671,0.220881877,8.027406335,10.13195287,-3.076654029
0.844090499,0.198238256,8.544954723,10.13028002,-2.755764557
0.601642164,0.215269697,8.186419803,10.12207145,-3.172022096
1.384332001,0.21857193,7.649058931,10.14284299,-2.648547416
1.033989557,0.208086664,8.532538384,10.12577377,-2.973872999
0.718208139,0.20968039,7.940401469,10.12592608,-2.955582603
0.959503319,0.212849068,7.736832246,10.13396364,-2.92522836
0.829078594,0.21820825,8.180899193,10.1427765,-3.008010397
1.15728426,0.215191875,7.774150071,10.13744864,-2.960184758
0.705536675,0.207926216,8.157537453,10.13305909,-2.889909522
1.752444153,0.206365276,7.95087931,10.13201564,-3.087926149
1.142260101,0.212110348,7.628792538,10.127983,-2.40573669
0.686536538,0.206955933,8.212916923,10.1337234,-2.946636429
0.894325163,0.21471948,7.771018773,10.13613968,-3.118720838
1.732623859,0.21398581,7.333038554,10.134693,-2.507890592
0.72853181,0.213222376,8.163303118,10.13546897,-3.20074389
0.623086299,0.211244574,8.436547964,10.13370916,-3.029254579
0.95120196,0.222468597,7.894155685,10.14034865,-2.873904193
0.799071121,0.209242351,8.04076574,10.1470438,-3.008266336
0.874637859,0.205550405,8.132965206,10.12028229,-2.804198173
0.965590003,0.205410684,8.306119727,10.12299313,-2.57960407
2.277555087,0.215856457,8.856499421,10.14275265,-2.345574763
0.958385498,0.208074355,7.809671223,10.13665737,-2.503624464
0.769595178,0.21036708,8.220340574,10.13358913,-3.46028867
0.696173005,0.209117943,8.101679957,10.12726112,-2.651290492
0.853603741,0.217816454,8.116683484,10.13043408,-2.934278814
0.911300507,0.210389326,8.349937761,10.13577296,-3.118479859
0.896001271,0.218872096,7.865489605,10.1315488,-2.789819737
1.043704428,0.222704712,7.806308502,10.12967591,-2.982607318
0.743229947,0.21175409,8.004511581,10.12329503,-3.052592884
1.221689694,0.210180931,8.136157704,10.13199833,-2.989112488
1.013176412,0.22193194,8.075162208,10.12315073,-2.936539795
0.770916503,0.205722467,8.208672203,10.12356611,-3.19372897
0.715106057,0.2095685,8.128618379,10.12234077,-3.113476322
0.90584052,0.213052532,7.854825466,10.13212349,-2.832853122
0.715529663,0.210198162,8.286501335,10.12515634,-3.206130701
1.125367659,0.210618613,7.415438891,10.12452261,-2.842704539
1.138433932,0.224802206,7.805515176,10.14413155,-2.535051088
0.870077776,0.204584918,8.02491983,10.12446474,-2.946486751
1.318020848,0.20666318,8.564119036,10.13617562,-2.755272687
2.623215348,0.205121091,9.973094192,10.12935499,-2.019926543
1.004047476,0.21814031,7.390847764,10.13850925,-2.730204827
1.825612325,0.212579669,8.081142171,10.13601472,-2.9840464
0.863272127,0.229829763,7.942816318,10.13233031,-3.088270002
0.987303681,0.218184688,7.934272795,10.13559835,-2.64839898
1.041038937,0.216748037,7.762967737,10.13164345,-2.722360805
0.906347128,0.207802782,7.740813855,10.12697544,-3.04027487
0.81186863,0.221118224,8.149347868,10.13485229,-3.256006169
0.681857994,0.201408412,8.315510077,10.12311722,-2.967655145
1.032036227,0.212557109,8.291595771,10.1437598,-2.584153244
0.828799741,0.199798707,8.434883749,10.12439864,-3.034103289
1.166014797,0.206235613,7.358828742,10.1288236,-2.720083666
0.841599857,0.207155936,8.234983156,10.12764784,-2.962830674
0.596230508,0.225294174,7.761897339,10.13641635,-2.836573926
0.961506313,0.202713658,8.258759953,10.12202101,-2.99552446
1.84284435,0.212156753,7.930445836,10.13357834,-2.616881092
1.069709638,0.208980331,8.068818843,10.12278337,-3.080897135
0.661828816,0.226529718,7.936508863,10.12860778,-3.016554113
0.553475634,0.220603811,8.252889826,10.1459588,-3.370967533
1.021423386,0.203859847,8.25985176,10.13808205,-2.704289492
0.822196254,0.21779528,8.057518919,10.13963247,-3.052292733
0.971319903,0.223622763,7.679521199,10.14366927,-2.928791892
0.956928874,0.211437942,8.198560938,10.12832416,-2.906237033
0.711726853,0.217431369,8.091440706,10.13600616,-3.172648452
0.830084749,0.213961387,7.813866608,10.13591344,-2.574031384
1.028751773,0.214447979,7.839050889,10.13189012,-3.005827409
0.834869848,0.218540266,7.860453158,10.12865545,-3.060704263
1.009510526,0.21681891,7.593039295,10.11960593,-2.897277095
1.126239412,0.215804106,7.612687988,10.13423704,-2.963461592
0.886449272,0.203329816,8.181089146,10.1312853,-3.185050563
0.704625941,0.20371003,8.278937069,10.1206141,-3.115012427
1.072909402,0.215560003,8.234655418,10.12999884,-2.679625122
1.033669893,0.219814712,7.659501053,10.13568765,-3.300947885
0.663470346,0.199360873,8.456669333,10.12758127,-3.02589374
1.028563281,0.214456313,7.795608101,10.12701368,-2.732347572
1.136597668,0.20451468,7.88117258,10.13104855,-2.587667321
0.839340395,0.222839877,8.045866036,10.13336223,-2.977763639
0.784530445,0.210835009,8.069325412,10.13283805,-2.893314251
0.589559341,0.216649019,7.984703859,10.1259969,-3.11445845
0.777266455,0.212874008,8.376883184,10.13604811,-3.067046141
0.869438417,0.223432159,8.027336976,10.13477011,-2.957235998
0.753321427,0.208819988,8.400544805,10.13332746,-3.163799718
1.398583374,0.203685617,7.71315599,10.12457446,-2.320487828
0.541304747,0.213541207,8.512866609,10.13388888,-3.156726594
0.622227247,0.204445078,8.35898002,10.13130012,-3.136929912
1.50342915,0.210855955,7.86787501,10.13391726,-2.899504331
0.962038169,0.217233301,8.061895498,10.13884179,-2.968726455
1.621279813,0.205487388,7.877190325,10.13637157,-3.03167256
1.277335886,0.206845124,7.845790641,10.12342935,-2.744335021
0.856853735,0.215137068,8.192082457,10.13199197,-3.043905044
2.302764349,0.206661945,7.998172626,10.12667883,-2.512193692
1.349940781,0.211574407,7.496360717,10.12356933,-2.332005332
0.874272836,0.213452849,7.973788068,10.11869886,-2.793806285
0.825535982,0.205293361,8.322372382,10.1171344,-2.987812147
1.010665613,0.21634045,8.151487159,10.13633632,-2.959390177
1.604694501,0.208610371,7.896628004,10.12588118,-2.440437367
0.592533792,0.217507756,8.384958857,10.13150355,-3.243259469
0.716318588,0.211772122,8.185324972,10.13602274,-2.772387154
1.33681335,0.214657953,7.408763089,10.12621411,-2.635240798
0.940234336,0.211936473,7.930387375,10.13566284,-2.9625616
1.001719286,0.211148467,7.856643827,10.12867976,-2.706652363
0.752133144,0.200607151,8.415977213,10.12019311,-2.836247559
1.136392028,0.21662271,7.243384566,10.12903671,-2.364347718
0.572097257,0.211067646,8.373021781,10.13560936,-3.514325757
0.670232114,0.221850334,8.128310871,10.14329715,-3.16965997
1.011411615,0.204047535,8.547959164,10.12909562,-3.462257679
1.257540027,0.207857356,7.991205869,10.13115854,-2.785638481
1.270186273,0.212986201,7.763822754,10.13175603,-2.822817022
1.092915852,0.215480437,7.569721186,10.14363048,-2.572550813
0.689915434,0.226735975,8.153803598,10.1370066,-3.343371699
0.805152904,0.211859536,7.943062793,10.13549691,-2.572385282
0.810332677,0.210702658,8.046080016,10.13229867,-3.075843254
0.699624714,0.221001566,8.034593763,10.13329068,-3.092023323
1.541938998,0.217947544,7.359265319,10.14132856,-2.572935028
0.919463318,0.21339511,8.146515265,10.13677985,-3.167277686
0.915753123,0.214128859,7.92789411,10.13466156,-2.917011065
0.87361052,0.211221895,8.146813823,10.14190782,-2.827968125
0.865592575,0.213754721,8.074015729,10.1428289,-3.027459763
1.327384916,0.209578593,8.243417182,10.13494557,-3.002560559
